trial_id,role,family_index,offset_m,cruise_mps,allowed_by_predicted_risk,cost,unfiltered_cost,estimated_time_to_goal_s,predicted_horizon_work_kj,estimated_route_work_kj,energy_cost_s,contact_probability,low_progress_probability,rollover_probability,predicted_peak_roll_deg,predicted_peak_pitch_deg,attitude_cost_s,predicted_goal_progress_m,contact_cost_s,bounded_cost_s,rollover_cost_s,progress_cost_s,prior_fixed_reference,prior_safe_goal,reference_arrays_exact,reference_waypoint_max_abs_difference_m,prior_outcome_is_same_policy_counterfactual
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,4,-22.0,2.0,True,154.53143582701523,154.53143582701523,125.2774603259243,144.40850830078125,1507.5942641147528,30.15188528229506,0.016816115006804466,0.004113295581191778,3.308533996460028e-05,6.886491775512695,5.881084442138672,0.0,21.576446851320156,1.008966900408268,0.2467977348715067,0.003970240795752034,-2.157644685132016,family_03,False,False,0.0015430352220349164,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,5,-22.0,4.0,True,79.85568220597366,79.85568220597366,63.65729690982824,166.40818786621094,882.7579519354888,17.655159038709776,0.04015474393963814,0.006017780397087336,0.0001593016495462507,6.3583664894104,6.381503582000732,0.0,42.46241351120494,2.4092846363782883,0.36106682382524014,0.019116197945550084,-4.246241351120495,family_04,False,False,0.0015430352220349164,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,selected_parent,6,-22.0,6.0,True,66.38779989607288,66.38779989607288,45.525251713957886,232.84576416015625,883.3635019933323,17.667270039866647,0.1346990168094635,0.014981906861066818,0.0012656714534386992,5.985433578491211,6.724396705627441,0.0,59.3745748266106,8.08194100856781,0.8989144116640091,0.1518805744126439,-5.93745748266106,family_05,False,False,0.0015430352220349164,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,7,22.0,2.0,True,156.77836169129068,156.77836169129068,127.62647797867278,140.6839141845703,1496.2493729692128,29.924987459384255,0.017520815134048462,0.004827696364372969,3.2649168133502826e-05,6.897690773010254,5.666674613952637,0.0,21.179323500899017,1.0512489080429077,0.2896617818623781,0.003917900176020339,-2.1179323500899017,family_06,False,False,0.0015497189567774683,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,8,22.0,4.0,True,91.32590844754915,91.32590844754915,67.10641918609461,162.1230010986328,906.6245059527109,18.132490119054218,0.14843736588954926,0.019733622670173645,0.00020611034415196627,7.167104244232178,4.252399921417236,0.0,40.27993889667687,8.906241953372955,1.1840173602104187,0.024733241298235953,-4.027993889667687,family_07,False,False,0.0015497189567774683,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,9,22.0,6.0,False,,117.43023826315381,53.532967884170574,232.78236389160156,1038.4609008508678,20.769218017017355,0.7070719003677368,0.09024980664253235,0.002817129949107766,8.288447380065918,4.668304920196533,0.0,50.49304328202493,42.42431402206421,5.414988398551941,0.33805559389293194,-5.049304328202493,family_08,False,False,0.0015497189567774683,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,10,-44.0,2.0,True,163.5556115311748,163.5556115311748,129.69198143259825,161.77154541015625,1748.3726886380591,34.96745377276118,0.012734956108033657,0.0035534172784537077,2.5629835363361053e-05,7.1824140548706055,6.150732517242432,0.0,20.842016865903645,0.7640973664820194,0.21320503670722246,0.0030755802436033264,-2.0842016865903648,family_09,True,False,0.0015397072059002426,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,11,-44.0,4.0,True,86.61192300196768,86.61192300196768,66.7587589167585,197.74867248535156,1100.121329379885,22.002426587597704,0.02674676850438118,0.004651205148547888,0.00013191360631026328,6.366037368774414,7.016114711761475,0.0,40.48970514507465,1.6048061102628708,0.27907230891287327,0.015829632757231593,-4.048970514507466,family_10,True,False,0.0015397072059002426,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,12,-44.0,6.0,True,68.38531275708426,68.38531275708426,48.14260324439657,258.9443359375,1038.8545356185668,20.777090712371336,0.0727299377322197,0.010258783586323261,0.0008412784081883729,5.747018337249756,7.753148555755615,0.0,56.14657875205967,4.363796263933182,0.6155270151793957,0.10095340898260474,-5.6146578752059675,family_11,True,False,0.0015397072059002426,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,13,44.0,2.0,True,166.50236165194954,166.50236165194954,133.17191741313363,154.40585327148438,1713.5436283312122,34.27087256662424,0.013187882490456104,0.004923391155898571,2.1952861061436124e-05,7.199701309204102,5.843902111053467,0.0,20.29739089815115,0.7912729494273663,0.29540346935391426,0.002634343327372335,-2.029739089815115,family_12,False,False,0.0015530713550155895,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,14,44.0,4.0,True,90.58805443457253,90.58805443457253,72.83674342504744,155.6722869873047,944.8885354737221,18.897770709474443,0.03641119599342346,0.00613735057413578,9.770618635229766e-05,7.951468467712402,5.397521018981934,0.0,37.11097362792225,2.1846717596054077,0.3682410344481468,0.01172474236227572,-3.7110973627922252,family_13,False,False,0.0015530713550155895,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,15,44.0,6.0,True,74.59624110461874,74.59624110461874,52.86153281568432,191.63331604003906,844.1692353690775,16.88338470738155,0.14848127961158752,0.015904048457741737,0.0008470308966934681,7.704690456390381,5.420131206512451,0.0,51.13439433955776,8.908876776695251,0.9542429074645042,0.10164370760321617,-5.113439433955776,family_14,False,False,0.0015530713550155895,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,final_refined,,,,True,53.36315484678549,53.36315484678549,52.31384177388467,185.4792022705078,808.5941366604746,0.0,0.0889996737241745,0.013457287102937698,0.0005738621694035828,7.306012153625488,6.236855506896973,0.0,51.66968229372449,5.33998042345047,0.8074372261762619,0.06886346032842994,-5.16696822937245,family_14,True,False,0.48910957757981777,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,0,0.0,2.0,True,123.5958806102256,123.5958806102256,124.3372076851089,137.49620056152344,1424.6578037609604,0.0,0.019116394221782684,0.004689959809184074,3.5420438507571816e-05,6.81032133102417,5.684741497039795,0.0,21.73958732342129,1.146983653306961,0.28139758855104446,0.004250452620908618,-2.173958732342129,family_00,False,True,0.0,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,1,0.0,2.0,True,123.5850650603478,123.5850650603478,124.3270154537473,137.51332092285156,1424.7183979559566,0.0,0.01911034807562828,0.004688580054789782,3.542415288393386e-05,6.811161041259766,5.684652805328369,0.0,21.74136951776495,1.1466208845376968,0.2813148032873869,0.004250898346072063,-2.1741369517764952,family_00,False,False,0.0014635918455780939,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,2,0.0,4.0,True,67.29028930967391,67.29028930967391,65.2377826645504,184.6404266357422,1003.7943353293675,0.0,0.08921846747398376,0.012952183373272419,0.0005469407769851387,7.907754421234131,6.958558082580566,0.0,41.43365199764216,5.353108048439026,0.7771310023963451,0.06563289323821664,-4.143365199764216,family_01,False,False,0.0014635918455780939,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,3,0.0,6.0,True,69.80647479314575,69.80647479314575,60.74828534718537,406.6454772949219,2058.584624154525,0.0,0.15738779306411743,0.03332071006298065,0.01721043698489666,9.976768493652344,13.343244552612305,0.0,44.495734629751695,9.443267583847046,1.9992426037788391,2.065252438187599,-4.449573462975169,family_02,False,False,0.0014635918455780939,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,4,-22.0,2.0,True,123.58268457383396,123.58268457383396,124.4657943195226,144.65194702148438,1500.351623824546,0.0,0.017209826037287712,0.004198829177767038,3.403114533284679e-05,6.647181510925293,5.892090320587158,0.0,21.717127977198942,1.0325895622372627,0.2519297506660223,0.004083737439941615,-2.1717127977198944,family_03,False,False,0.0014679359678382298,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,5,-22.0,4.0,True,65.86556432818807,65.86556432818807,66.58459386548253,191.88766479492188,1064.730185680477,0.0,0.047651588916778564,0.007271299138665199,0.0003762852866202593,6.862796783447266,8.365440368652344,0.0,40.595570643287346,2.859095335006714,0.43627794831991196,0.045154234394431114,-4.059557064328735,family_04,False,False,0.0014679359678382298,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,6,-22.0,6.0,True,64.11801188330736,64.11801188330736,56.75126772636138,366.379150390625,1732.7067710979316,0.0,0.1595853716135025,0.026447199285030365,0.008064577355980873,5.801860809326172,11.048471450805664,0.0,47.629589475500154,9.57512229681015,1.586831957101822,0.9677492827177048,-4.762958947550016,family_05,False,False,0.0014679359678382298,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,7,22.0,2.0,True,127.66012801418422,127.66012801418422,128.44048197152514,140.188720703125,1500.4922378400752,0.0,0.017265675589442253,0.0047398521564900875,3.184904926456511e-05,6.973562240600586,5.705264568328857,0.0,21.045075061459585,1.0359405353665352,0.28439112938940525,0.0038218859117478132,-2.1045075061459584,family_06,False,False,0.0014592901324661511,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,8,22.0,4.0,True,65.58574169084555,65.58574169084555,66.54521266222528,148.1849822998047,821.7500967073827,0.0,0.04420912638306618,0.007256214041262865,0.00012140080070821568,7.812165260314941,5.443826675415039,0.0,40.61959494728893,2.6525475829839706,0.4353728424757719,0.014568096084985882,-4.061959494728893,family_07,False,False,0.0014592901324661511,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,9,22.0,6.0,False,,83.93762223423445,54.97896524139881,283.34564208984375,1298.170850646612,0.0,0.4428367018699646,0.0646287202835083,0.028560247272253036,12.938501358032227,7.516166687011719,0.0,49.16497740822197,26.570202112197876,3.877723217010498,3.4272296726703644,-4.916497740822198,family_08,False,False,0.0014592901324661511,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,10,-44.0,2.0,True,128.02163540907327,128.02163540907327,129.12198674701864,161.85580444335938,1741.5952530219577,0.0,0.012888803146779537,0.0036097976844757795,2.6104613425559364e-05,6.867275238037109,6.22330379486084,0.0,20.93399932977104,0.7733281888067722,0.21658786106854677,0.0031325536110671237,-2.0933999329771042,family_09,False,False,0.0014723265889031723,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,11,-44.0,4.0,True,70.49768084780729,70.49768084780729,71.6944514100034,230.02015686035156,1374.2640799454862,0.0,0.036257561296224594,0.005884238984435797,0.0003745239810086787,7.165219783782959,9.487473487854004,0.0,37.70221447909208,2.1754536777734756,0.3530543390661478,0.04494287772104144,-3.7702214479092078,family_10,False,False,0.0014723265889031723,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,12,-44.0,6.0,True,61.55508076603379,61.55508076603379,60.003246787576735,397.9617004394531,1989.9161769560158,0.0,0.08213196694850922,0.012637218460440636,0.003087542485445738,7.0217485427856445,11.713083267211914,0.0,45.04822203355235,4.927918016910553,0.7582331076264381,0.37050509825348854,-4.504822203355235,family_11,False,False,0.0014723265889031723,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,13,44.0,2.0,True,132.31496974522133,132.31496974522133,133.24825734632623,154.41091918945312,1714.5821581032528,0.0,0.013268542475998402,0.004941381514072418,2.242525624751579e-05,7.152332305908203,5.867643356323242,0.0,20.28574060068425,0.7961125485599041,0.2964828908443451,0.002691030749701895,-2.0285740600684252,family_12,True,False,0.0014550306557907788,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,sibling,14,44.0,4.0,True,70.38972042138315,70.38972042138315,71.84637970868499,164.885498046875,987.2021750942849,0.0,0.031110266223549843,0.007104482967406511,0.00010587144060991704,7.050400733947754,5.934378147125244,0.0,37.62248835613971,1.8666159734129906,0.4262689780443907,0.012704572873190045,-3.7622488356139714,family_13,True,False,0.0014550306557907788,False
diverse_v1_test_cross_slopes_00_selected_rgbd_time,selected_parent,15,44.0,6.0,True,53.53065283992611,53.53065283992611,52.52872964140571,185.82073974609375,813.410616657381,0.0,0.08793991804122925,0.013388022780418396,0.0005673154373653233,7.30604362487793,6.249250888824463,0.0,51.458308671720204,5.276395082473755,0.8032813668251038,0.0680778524838388,-5.1458308671720205,family_14,True,False,0.0014550306557907788,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,final_refined,,,,True,69.53019840607644,69.53019840607644,52.30445668004785,184.98728942871094,806.3049721902904,16.12609944380581,0.08977512270212173,0.013533612713217735,0.0005751111311838031,7.314281940460205,6.220513820648193,0.0,51.67895348871676,5.386507362127304,0.8120167627930641,0.06901333574205637,-5.167895348871676,family_14,True,False,0.7819575127244605,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,0,0.0,2.0,True,152.08903668544482,152.08903668544482,124.3372076851089,137.49620056152344,1424.6578037609604,28.493156075219208,0.019116394221782684,0.004689959809184074,3.5420438507571816e-05,6.81032133102417,5.684741497039795,0.0,21.73958732342129,1.146983653306961,0.28139758855104446,0.004250452620908618,-2.173958732342129,family_00,False,True,0.0,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,1,0.0,2.0,True,152.07943301946693,152.07943301946693,124.3270154537473,137.51332092285156,1424.7183979559566,28.49436795911913,0.01911034807562828,0.004688580054789782,3.542415288393386e-05,6.811161041259766,5.684652805328369,0.0,21.74136951776495,1.1466208845376968,0.2813148032873869,0.004250898346072063,-2.1741369517764952,family_00,False,False,0.0014635918455780939,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,2,0.0,4.0,True,87.36617601626126,87.36617601626126,65.2377826645504,184.6404266357422,1003.7943353293675,20.07588670658735,0.08921846747398376,0.012952183373272419,0.0005469407769851387,7.907754421234131,6.958558082580566,0.0,41.43365199764216,5.353108048439026,0.7771310023963451,0.06563289323821664,-4.143365199764216,family_01,False,False,0.0014635918455780939,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,3,0.0,6.0,True,110.97816727623626,110.97816727623626,60.74828534718537,406.6454772949219,2058.584624154525,41.1716924830905,0.15738779306411743,0.03332071006298065,0.01721043698489666,9.976768493652344,13.343244552612305,0.0,44.495734629751695,9.443267583847046,1.9992426037788391,2.065252438187599,-4.449573462975169,family_02,False,False,0.0014635918455780939,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,4,-22.0,2.0,True,153.58971705032488,153.58971705032488,124.4657943195226,144.65194702148438,1500.351623824546,30.007032476490924,0.017209826037287712,0.004198829177767038,3.403114533284679e-05,6.647181510925293,5.892090320587158,0.0,21.717127977198942,1.0325895622372627,0.2519297506660223,0.004083737439941615,-2.1717127977198944,family_03,False,False,0.0014679359678382298,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,5,-22.0,4.0,True,87.16016804179762,87.16016804179762,66.58459386548253,191.88766479492188,1064.730185680477,21.29460371360954,0.047651588916778564,0.007271299138665199,0.0003762852866202593,6.862796783447266,8.365440368652344,0.0,40.595570643287346,2.859095335006714,0.43627794831991196,0.045154234394431114,-4.059557064328735,family_04,False,False,0.0014679359678382298,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,6,-22.0,6.0,True,98.772147305266,98.772147305266,56.75126772636138,366.379150390625,1732.7067710979316,34.654135421958635,0.1595853716135025,0.026447199285030365,0.008064577355980873,5.801860809326172,11.048471450805664,0.0,47.629589475500154,9.57512229681015,1.586831957101822,0.9677492827177048,-4.762958947550016,family_05,False,False,0.0014679359678382298,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,7,22.0,2.0,True,157.66997277098574,157.66997277098574,128.44048197152514,140.188720703125,1500.4922378400752,30.009844756801503,0.017265675589442253,0.0047398521564900875,3.184904926456511e-05,6.973562240600586,5.705264568328857,0.0,21.045075061459585,1.0359405353665352,0.28439112938940525,0.0038218859117478132,-2.1045075061459584,family_06,False,False,0.0014592901324661511,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,8,22.0,4.0,True,82.0207436249932,82.0207436249932,66.54521266222528,148.1849822998047,821.7500967073827,16.435001934147653,0.04420912638306618,0.007256214041262865,0.00012140080070821568,7.812165260314941,5.443826675415039,0.0,40.61959494728893,2.6525475829839706,0.4353728424757719,0.014568096084985882,-4.061959494728893,family_07,False,False,0.0014592901324661511,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,9,22.0,6.0,False,,109.9010392471667,54.97896524139881,283.34564208984375,1298.170850646612,25.96341701293224,0.4428367018699646,0.0646287202835083,0.028560247272253036,12.938501358032227,7.516166687011719,0.0,49.16497740822197,26.570202112197876,3.877723217010498,3.4272296726703644,-4.916497740822198,family_08,False,False,0.0014592901324661511,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,10,-44.0,2.0,True,162.85354046951244,162.85354046951244,129.12198674701864,161.85580444335938,1741.5952530219577,34.831905060439155,0.012888803146779537,0.0036097976844757795,2.6104613425559364e-05,6.867275238037109,6.22330379486084,0.0,20.93399932977104,0.7733281888067722,0.21658786106854677,0.0031325536110671237,-2.0933999329771042,family_09,False,False,0.0014723265889031723,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,11,-44.0,4.0,True,97.98296244671701,97.98296244671701,71.6944514100034,230.02015686035156,1374.2640799454862,27.485281598909722,0.036257561296224594,0.005884238984435797,0.0003745239810086787,7.165219783782959,9.487473487854004,0.0,37.70221447909208,2.1754536777734756,0.3530543390661478,0.04494287772104144,-3.7702214479092078,family_10,False,False,0.0014723265889031723,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,12,-44.0,6.0,True,101.3534043051541,101.3534043051541,60.003246787576735,397.9617004394531,1989.9161769560158,39.79832353912032,0.08213196694850922,0.012637218460440636,0.003087542485445738,7.0217485427856445,11.713083267211914,0.0,45.04822203355235,4.927918016910553,0.7582331076264381,0.37050509825348854,-4.504822203355235,family_11,False,False,0.0014723265889031723,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,13,44.0,2.0,True,166.60661290728638,166.60661290728638,133.24825734632623,154.41091918945312,1714.5821581032528,34.29164316206506,0.013268542475998402,0.004941381514072418,2.242525624751579e-05,7.152332305908203,5.867643356323242,0.0,20.28574060068425,0.7961125485599041,0.2964828908443451,0.002691030749701895,-2.0285740600684252,family_12,True,False,0.0014550306557907788,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,sibling,14,44.0,4.0,True,90.13376392326884,90.13376392326884,71.84637970868499,164.885498046875,987.2021750942849,19.7440435018857,0.031110266223549843,0.007104482967406511,0.00010587144060991704,7.050400733947754,5.934378147125244,0.0,37.62248835613971,1.8666159734129906,0.4262689780443907,0.012704572873190045,-3.7622488356139714,family_13,True,False,0.0014550306557907788,False
diverse_v1_test_cross_slopes_00_selected_rgbd_energy,selected_parent,15,44.0,6.0,True,69.79886517307374,69.79886517307374,52.52872964140571,185.82073974609375,813.410616657381,16.26821233314762,0.08793991804122925,0.013388022780418396,0.0005673154373653233,7.30604362487793,6.249250888824463,0.0,51.458308671720204,5.276395082473755,0.8032813668251038,0.0680778524838388,-5.1458308671720205,family_14,True,False,0.0014550306557907788,False
